data,sku,descricao,qtd_usada_unidades,custo_unitario_brl
2025-03-23,BEB002,Água Mineral,36,0.98
2025-03-23,SOB001,Tiramisu,40,10.07
2025-03-23,SOB003,Cannoli Siciliano,19,7.15
2025-03-23,BEB001,Refrigerante,29,1.55
2025-03-23,PRI006,Filetto di Manzo,42,33.22
2025-03-23,ENT001,Bruschetta Tradicional,17,8.74
2025-03-23,BEB003,Café Espresso,31,1.71
2025-03-23,PRI002,Fettuccine Alfredo,62,16.33
2025-03-23,ENT003,Burrata com Tomate,20,17.72
2025-03-23,PRI005,Gnocchi al Pesto,64,18.56
2025-03-23,PRI007,Ossobuco alla Milanese,53,36.08
2025-03-23,BEB004,Vinho Tinto (Taça),34,10.81
2025-03-23,BEB008,Suco Natural,25,3.19
2025-03-23,ENT005,Calamari Fritti,29,14.22
2025-03-23,PRI004,Risotto ai Funghi,55,22.02
2025-03-23,BEB007,Aperol Spritz,28,12.71
2025-03-24,PRI003,Lasagna Bolognese,57,19.97
2025-03-24,SOB002,Panna Cotta,22,8.9
2025-03-24,PRI007,Ossobuco alla Milanese,50,34.88
2025-03-24,PRI001,Spaghetti alla Carbonara,36,18.36
2025-03-24,PRI006,Filetto di Manzo,63,32.0
2025-03-24,SOB004,Gelato Misto,14,6.72
2025-03-24,ENT004,Antepasto Misto,26,20.17
2025-03-24,BEB004,Vinho Tinto (Taça),29,10.71
2025-03-24,BEB008,Suco Natural,10,3.06
2025-03-24,PRI008,Pizza Margherita,37,14.68
2025-03-24,SOB003,Cannoli Siciliano,25,7.14
2025-03-24,PRI002,Fettuccine Alfredo,65,16.72
2025-03-24,ENT003,Burrata com Tomate,20,17.48
2025-03-24,PRI005,Gnocchi al Pesto,45,17.35
2025-03-24,BEB003,Café Espresso,22,1.76
2025-03-24,ENT001,Bruschetta Tradicional,15,8.65
2025-03-24,PRI004,Risotto ai Funghi,28,22.55
2025-03-24,SOB001,Tiramisu,14,10.01
2025-03-24,BEB001,Refrigerante,19,1.54
2025-03-24,BEB002,Água Mineral,30,1.0
2025-03-24,ENT002,Carpaccio de Filé Mignon,30,15.51
2025-03-24,BEB006,Prosecco (Taça),30,11.8
2025-03-24,BEB007,Aperol Spritz,23,12.26
2025-03-24,BEB005,Vinho Branco (Taça),22,9.07
2025-03-24,ENT005,Calamari Fritti,19,14.38
2025-03-25,SOB003,Cannoli Siciliano,27,6.77
2025-03-25,PRI003,Lasagna Bolognese,39,19.08
2025-03-25,ENT005,Calamari Fritti,11,13.52
2025-03-25,PRI004,Risotto ai Funghi,40,22.07
2025-03-25,ENT003,Burrata com Tomate,26,18.78
2025-03-25,BEB007,Aperol Spritz,17,11.98
2025-03-25,ENT004,Antepasto Misto,22,19.78
2025-03-25,PRI002,Fettuccine Alfredo,36,17.19
2025-03-25,PRI007,Ossobuco alla Milanese,51,33.54
2025-03-25,SOB004,Gelato Misto,34,6.6
2025-03-25,BEB008,Suco Natural,17,3.05
2025-03-25,PRI001,Spaghetti alla Carbonara,59,18.66
2025-03-25,BEB005,Vinho Branco (Taça),22,8.95
2025-03-25,BEB004,Vinho Tinto (Taça),35,11.12
2025-03-25,SOB002,Panna Cotta,21,8.38
2025-03-25,PRI008,Pizza Margherita,28,13.88
2025-03-25,ENT002,Carpaccio de Filé Mignon,18,15.65
2025-03-25,ENT001,Bruschetta Tradicional,23,8.45
2025-03-25,PRI006,Filetto di Manzo,51,31.18
2025-03-25,BEB006,Prosecco (Taça),23,11.05
2025-03-25,BEB003,Café Espresso,17,1.64
2025-03-25,BEB001,Refrigerante,21,1.55
2025-03-25,PRI005,Gnocchi al Pesto,34,17.66
2025-03-25,BEB002,Água Mineral,28,1.05
2025-03-25,SOB001,Tiramisu,20,9.58
2025-03-26,PRI002,Fettuccine Alfredo,52,16.66
2025-03-26,PRI003,Lasagna Bolognese,50,19.8
2025-03-26,PRI007,Ossobuco alla Milanese,46,36.34
2025-03-26,PRI005,Gnocchi al Pesto,53,16.84
2025-03-26,SOB001,Tiramisu,44,9.54
2025-03-26,BEB008,Suco Natural,18,3.16
2025-03-26,BEB006,Prosecco (Taça),25,11.37
2025-03-26,ENT001,Bruschetta Tradicional,20,8.73
2025-03-26,BEB002,Água Mineral,30,0.98
2025-03-26,PRI006,Filetto di Manzo,49,31.28
2025-03-26,ENT002,Carpaccio de Filé Mignon,33,15.01
2025-03-26,PRI001,Spaghetti alla Carbonara,42,18.21
2025-03-26,PRI004,Risotto ai Funghi,34,23.67
2025-03-26,SOB003,Cannoli Siciliano,32,7.4
2025-03-26,BEB001,Refrigerante,28,1.53
2025-03-26,ENT004,Antepasto Misto,20,19.78
2025-03-26,SOB004,Gelato Misto,27,6.27
2025-03-26,ENT003,Burrata com Tomate,21,17.55
2025-03-26,BEB003,Café Espresso,24,1.66
2025-03-26,SOB002,Panna Cotta,27,8.59
2025-03-26,ENT005,Calamari Fritti,26,14.45
2025-03-26,PRI008,Pizza Margherita,36,14.57
2025-03-26,BEB004,Vinho Tinto (Taça),11,10.43
2025-03-26,BEB007,Aperol Spritz,15,12.69
2025-03-26,BEB005,Vinho Branco (Taça),13,9.11
2025-03-27,PRI005,Gnocchi al Pesto,45,17.1
2025-03-27,SOB004,Gelato Misto,18,6.62
2025-03-27,ENT005,Calamari Fritti,26,14.64
2025-03-27,ENT002,Carpaccio de Filé Mignon,26,14.88
2025-03-27,PRI003,Lasagna Bolognese,54,19.78
2025-03-27,PRI008,Pizza Margherita,35,14.71
2025-03-27,PRI007,Ossobuco alla Milanese,43,34.71
2025-03-27,ENT003,Burrata com Tomate,25,18.9
2025-03-27,BEB005,Vinho Branco (Taça),15,9.46
2025-03-27,BEB004,Vinho Tinto (Taça),30,11.0
2025-03-27,PRI002,Fettuccine Alfredo,49,17.51
2025-03-27,ENT004,Antepasto Misto,22,19.89
2025-03-27,PRI004,Risotto ai Funghi,49,22.07
2025-03-27,BEB003,Café Espresso,18,1.65
2025-03-27,SOB003,Cannoli Siciliano,22,7.38
2025-03-27,BEB002,Água Mineral,20,0.98
2025-03-27,BEB006,Prosecco (Taça),15,11.76
2025-03-27,SOB001,Tiramisu,34,9.93
2025-03-27,PRI001,Spaghetti alla Carbonara,57,17.58
2025-03-27,SOB002,Panna Cotta,18,8.26
2025-03-27,BEB008,Suco Natural,17,3.31
2025-03-27,BEB007,Aperol Spritz,25,12.66
2025-03-27,PRI006,Filetto di Manzo,51,30.89
2025-03-27,BEB001,Refrigerante,15,1.67
2025-03-27,ENT001,Bruschetta Tradicional,25,8.31
2025-03-28,PRI003,Lasagna Bolognese,81,19.74
2025-03-28,PRI001,Spaghetti alla Carbonara,63,19.24
2025-03-28,BEB002,Água Mineral,35,0.99
2025-03-28,PRI004,Risotto ai Funghi,67,23.19
2025-03-28,ENT001,Bruschetta Tradicional,47,8.23
2025-03-28,PRI008,Pizza Margherita,66,13.86
2025-03-28,BEB007,Aperol Spritz,43,11.82
2025-03-28,ENT005,Calamari Fritti,47,13.63
2025-03-28,SOB003,Cannoli Siciliano,22,7.35
2025-03-28,ENT003,Burrata com Tomate,36,18.27
2025-03-28,PRI007,Ossobuco alla Milanese,54,33.6
2025-03-28,SOB004,Gelato Misto,48,6.59
2025-03-28,BEB005,Vinho Branco (Taça),29,9.37
2025-03-28,PRI006,Filetto di Manzo,62,33.05
2025-03-28,BEB003,Café Espresso,38,1.65
2025-03-28,BEB006,Prosecco (Taça),50,11.59
2025-03-28,ENT004,Antepasto Misto,36,20.09
2025-03-28,BEB004,Vinho Tinto (Taça),48,10.33
2025-03-28,SOB002,Panna Cotta,40,8.78
2025-03-28,PRI002,Fettuccine Alfredo,68,17.51
2025-03-28,PRI005,Gnocchi al Pesto,43,17.37
2025-03-28,BEB008,Suco Natural,38,3.16
2025-03-28,ENT002,Carpaccio de Filé Mignon,29,14.63
2025-03-28,SOB001,Tiramisu,39,9.33
2025-03-28,BEB001,Refrigerante,30,1.65
2025-03-29,PRI008,Pizza Margherita,63,13.85
2025-03-29,ENT002,Carpaccio de Filé Mignon,32,15.35
2025-03-29,PRI003,Lasagna Bolognese,69,18.69
2025-03-29,SOB001,Tiramisu,60,9.44
2025-03-29,ENT004,Antepasto Misto,20,20.53
2025-03-29,PRI007,Ossobuco alla Milanese,72,35.5
2025-03-29,BEB001,Refrigerante,31,1.54
2025-03-29,PRI006,Filetto di Manzo,61,31.03
2025-03-29,BEB002,Água Mineral,28,1.01
2025-03-29,ENT003,Burrata com Tomate,36,18.24
2025-03-29,BEB004,Vinho Tinto (Taça),49,11.24
2025-03-29,PRI001,Spaghetti alla Carbonara,70,17.76
2025-03-29,SOB002,Panna Cotta,40,8.42
2025-03-29,SOB003,Cannoli Siciliano,42,6.82
2025-03-29,PRI005,Gnocchi al Pesto,60,16.98
2025-03-29,BEB003,Café Espresso,36,1.77
2025-03-29,BEB007,Aperol Spritz,36,12.48
2025-03-29,ENT005,Calamari Fritti,19,13.71
2025-03-29,BEB005,Vinho Branco (Taça),31,9.08
2025-03-29,ENT001,Bruschetta Tradicional,26,8.64
2025-03-29,SOB004,Gelato Misto,42,6.69
2025-03-29,PRI004,Risotto ai Funghi,55,23.22
2025-03-29,PRI002,Fettuccine Alfredo,54,17.35
2025-03-29,BEB006,Prosecco (Taça),23,11.62
2025-03-29,BEB008,Suco Natural,17,3.32
2025-03-30,PRI001,Spaghetti alla Carbonara,69,17.71
2025-03-30,SOB004,Gelato Misto,44,6.64
2025-03-30,BEB006,Prosecco (Taça),27,11.12
2025-03-30,PRI007,Ossobuco alla Milanese,74,35.36
2025-03-30,BEB008,Suco Natural,40,3.22
2025-03-30,PRI005,Gnocchi al Pesto,68,18.37
2025-03-30,BEB003,Café Espresso,34,1.64
2025-03-30,BEB005,Vinho Branco (Taça),33,8.77
2025-03-30,PRI004,Risotto ai Funghi,63,21.74
2025-03-30,ENT005,Calamari Fritti,35,14.86
2025-03-30,ENT001,Bruschetta Tradicional,29,8.83
2025-03-30,PRI002,Fettuccine Alfredo,64,16.89
2025-03-30,ENT004,Antepasto Misto,35,20.21
2025-03-30,PRI003,Lasagna Bolognese,86,19.1
2025-03-30,ENT002,Carpaccio de Filé Mignon,22,15.54
2025-03-30,SOB003,Cannoli Siciliano,37,6.96
2025-03-30,SOB001,Tiramisu,40,9.76
2025-03-30,BEB002,Água Mineral,33,0.99
2025-03-30,PRI008,Pizza Margherita,70,13.49
2025-03-30,BEB004,Vinho Tinto (Taça),30,10.97
2025-03-30,BEB007,Aperol Spritz,37,12.54
2025-03-30,BEB001,Refrigerante,44,1.58
2025-03-30,PRI006,Filetto di Manzo,53,31.33
2025-03-30,SOB002,Panna Cotta,34,8.35
2025-03-30,ENT003,Burrata com Tomate,43,18.7
2025-03-31,PRI008,Pizza Margherita,49,14.34
2025-03-31,SOB003,Cannoli Siciliano,11,7.13
2025-03-31,SOB004,Gelato Misto,34,6.14
2025-03-31,PRI004,Risotto ai Funghi,41,22.38
2025-03-31,BEB005,Vinho Branco (Taça),27,8.99
2025-03-31,PRI001,Spaghetti alla Carbonara,42,17.74
2025-03-31,PRI003,Lasagna Bolognese,46,19.97
2025-03-31,PRI005,Gnocchi al Pesto,48,18.21
2025-03-31,PRI006,Filetto di Manzo,45,32.99
2025-03-31,SOB001,Tiramisu,32,9.49
2025-03-31,PRI002,Fettuccine Alfredo,50,17.15
2025-03-31,ENT001,Bruschetta Tradicional,22,8.81
2025-03-31,ENT004,Antepasto Misto,28,20.53
2025-03-31,PRI007,Ossobuco alla Milanese,36,36.85
2025-03-31,BEB004,Vinho Tinto (Taça),27,10.79
2025-03-31,BEB001,Refrigerante,21,1.57
2025-03-31,BEB002,Água Mineral,26,1.0
2025-03-31,BEB007,Aperol Spritz,16,12.86
2025-03-31,ENT003,Burrata com Tomate,22,18.37
2025-03-31,BEB003,Café Espresso,23,1.74
2025-03-31,ENT002,Carpaccio de Filé Mignon,28,15.94
2025-03-31,BEB008,Suco Natural,26,3.16
2025-03-31,BEB006,Prosecco (Taça),21,11.85
2025-03-31,ENT005,Calamari Fritti,23,13.61
2025-03-31,SOB002,Panna Cotta,16,8.51
2025-04-01,PRI001,Spaghetti alla Carbonara,49,18.19
2025-04-01,PRI005,Gnocchi al Pesto,43,18.04
2025-04-01,PRI003,Lasagna Bolognese,41,18.7
2025-04-01,PRI007,Ossobuco alla Milanese,41,34.69
2025-04-01,PRI008,Pizza Margherita,48,14.22
2025-04-01,BEB002,Água Mineral,17,1.04
2025-04-01,PRI002,Fettuccine Alfredo,30,17.0
2025-04-01,SOB002,Panna Cotta,16,8.27
2025-04-01,BEB006,Prosecco (Taça),28,11.44
2025-04-01,PRI004,Risotto ai Funghi,55,23.79
2025-04-01,ENT002,Carpaccio de Filé Mignon,27,14.91
2025-04-01,BEB005,Vinho Branco (Taça),17,8.84
2025-04-01,ENT001,Bruschetta Tradicional,13,8.63
2025-04-01,ENT004,Antepasto Misto,31,20.01
2025-04-01,BEB003,Café Espresso,10,1.74
2025-04-01,ENT005,Calamari Fritti,25,14.12
2025-04-01,PRI006,Filetto di Manzo,43,32.27
2025-04-01,SOB003,Cannoli Siciliano,11,7.27
2025-04-01,ENT003,Burrata com Tomate,13,17.8
2025-04-01,BEB001,Refrigerante,15,1.66
2025-04-01,BEB007,Aperol Spritz,27,12.9
2025-04-01,BEB008,Suco Natural,32,3.3
2025-04-01,BEB004,Vinho Tinto (Taça),18,11.29
2025-04-01,SOB001,Tiramisu,34,9.88
2025-04-01,SOB004,Gelato Misto,16,6.63
2025-04-02,PRI003,Lasagna Bolognese,51,20.36
2025-04-02,PRI002,Fettuccine Alfredo,32,16.55
2025-04-02,PRI008,Pizza Margherita,70,13.79
2025-04-02,SOB002,Panna Cotta,30,8.33
2025-04-02,PRI001,Spaghetti alla Carbonara,48,18.66
2025-04-02,BEB002,Água Mineral,6,0.99
2025-04-02,PRI007,Ossobuco alla Milanese,43,34.49
2025-04-02,SOB003,Cannoli Siciliano,19,7.33
2025-04-02,PRI005,Gnocchi al Pesto,31,18.33
2025-04-02,ENT002,Carpaccio de Filé Mignon,17,14.77
2025-04-02,SOB004,Gelato Misto,19,6.62
2025-04-02,PRI006,Filetto di Manzo,45,33.13
2025-04-02,ENT003,Burrata com Tomate,28,17.42
2025-04-02,SOB001,Tiramisu,17,9.6
2025-04-02,BEB005,Vinho Branco (Taça),15,8.82
2025-04-02,ENT004,Antepasto Misto,21,20.7
2025-04-02,BEB003,Café Espresso,19,1.62
2025-04-02,BEB004,Vinho Tinto (Taça),38,11.1
2025-04-02,BEB008,Suco Natural,24,3.23
2025-04-02,ENT001,Bruschetta Tradicional,39,8.56
2025-04-02,PRI004,Risotto ai Funghi,50,22.54
2025-04-02,BEB007,Aperol Spritz,45,12.26
2025-04-02,BEB006,Prosecco (Taça),28,11.43
2025-04-02,BEB001,Refrigerante,26,1.61
2025-04-02,ENT005,Calamari Fritti,14,13.81
2025-04-03,BEB008,Suco Natural,23,3.35
2025-04-03,SOB001,Tiramisu,19,10.23
2025-04-03,BEB004,Vinho Tinto (Taça),14,11.07
2025-04-03,ENT003,Burrata com Tomate,15,18.17
2025-04-03,PRI003,Lasagna Bolognese,40,18.53
2025-04-03,SOB003,Cannoli Siciliano,20,7.4
2025-04-03,ENT004,Antepasto Misto,18,21.29
2025-04-03,PRI005,Gnocchi al Pesto,35,18.0
2025-04-03,ENT002,Carpaccio de Filé Mignon,23,15.32
2025-04-03,PRI007,Ossobuco alla Milanese,39,34.79
2025-04-03,PRI001,Spaghetti alla Carbonara,45,18.78
2025-04-03,BEB001,Refrigerante,33,1.58
2025-04-03,SOB004,Gelato Misto,23,6.39
2025-04-03,PRI004,Risotto ai Funghi,46,23.71
2025-04-03,PRI008,Pizza Margherita,35,13.69
2025-04-03,PRI006,Filetto di Manzo,57,32.37
2025-04-03,ENT005,Calamari Fritti,17,13.7
2025-04-03,BEB006,Prosecco (Taça),22,11.91
2025-04-03,SOB002,Panna Cotta,14,8.32
2025-04-03,ENT001,Bruschetta Tradicional,20,8.12
2025-04-03,PRI002,Fettuccine Alfredo,31,16.17
2025-04-03,BEB002,Água Mineral,17,1.0
2025-04-03,BEB007,Aperol Spritz,27,12.14
2025-04-03,BEB003,Café Espresso,18,1.65
2025-04-03,BEB005,Vinho Branco (Taça),16,9.19
2025-04-04,PRI008,Pizza Margherita,96,14.5
2025-04-04,SOB002,Panna Cotta,48,8.68
2025-04-04,PRI005,Gnocchi al Pesto,69,17.3
2025-04-04,PRI002,Fettuccine Alfredo,45,16.49
2025-04-04,ENT003,Burrata com Tomate,37,18.89
2025-04-04,BEB001,Refrigerante,36,1.6
2025-04-04,BEB002,Água Mineral,44,1.02
2025-04-04,BEB004,Vinho Tinto (Taça),44,11.1
2025-04-04,PRI004,Risotto ai Funghi,74,22.18
2025-04-04,BEB007,Aperol Spritz,38,12.61
2025-04-04,PRI006,Filetto di Manzo,68,31.28
2025-04-04,BEB003,Café Espresso,44,1.64
2025-04-04,SOB003,Cannoli Siciliano,46,7.0
2025-04-04,PRI007,Ossobuco alla Milanese,67,34.95
2025-04-04,BEB006,Prosecco (Taça),26,11.48
2025-04-04,PRI001,Spaghetti alla Carbonara,46,19.18
2025-04-04,SOB001,Tiramisu,24,9.35
2025-04-04,ENT004,Antepasto Misto,38,19.66
2025-04-04,ENT001,Bruschetta Tradicional,24,8.25
2025-04-04,PRI003,Lasagna Bolognese,54,20.37
2025-04-04,ENT005,Calamari Fritti,31,14.58
2025-04-04,ENT002,Carpaccio de Filé Mignon,33,14.71
2025-04-04,SOB004,Gelato Misto,26,6.38
2025-04-04,BEB008,Suco Natural,33,3.34
2025-04-04,BEB005,Vinho Branco (Taça),24,8.87
2025-04-05,ENT002,Carpaccio de Filé Mignon,37,15.78
2025-04-05,PRI005,Gnocchi al Pesto,66,17.2
2025-04-05,PRI001,Spaghetti alla Carbonara,59,19.34
2025-04-05,SOB003,Cannoli Siciliano,30,6.77
2025-04-05,SOB001,Tiramisu,35,9.51
2025-04-05,BEB006,Prosecco (Taça),22,11.57
2025-04-05,PRI003,Lasagna Bolognese,72,20.0
2025-04-05,PRI008,Pizza Margherita,79,13.5
2025-04-05,PRI004,Risotto ai Funghi,46,23.73
2025-04-05,BEB007,Aperol Spritz,22,12.79
2025-04-05,BEB001,Refrigerante,27,1.6
2025-04-05,PRI002,Fettuccine Alfredo,55,17.34
2025-04-05,PRI007,Ossobuco alla Milanese,56,34.69
2025-04-05,SOB004,Gelato Misto,31,6.63
2025-04-05,ENT003,Burrata com Tomate,32,18.77
2025-04-05,BEB003,Café Espresso,35,1.74
2025-04-05,ENT005,Calamari Fritti,45,13.77
2025-04-05,BEB008,Suco Natural,13,3.06
2025-04-05,ENT001,Bruschetta Tradicional,28,8.24
2025-04-05,BEB002,Água Mineral,41,1.03
2025-04-05,SOB002,Panna Cotta,28,8.24
2025-04-05,BEB004,Vinho Tinto (Taça),33,10.67
2025-04-05,PRI006,Filetto di Manzo,60,32.1
2025-04-05,BEB005,Vinho Branco (Taça),40,9.09
2025-04-05,ENT004,Antepasto Misto,30,21.49
2025-04-06,PRI005,Gnocchi al Pesto,60,18.38
2025-04-06,BEB008,Suco Natural,40,3.16
2025-04-06,SOB003,Cannoli Siciliano,55,7.36
2025-04-06,BEB003,Café Espresso,41,1.69
2025-04-06,PRI002,Fettuccine Alfredo,67,16.22
2025-04-06,BEB004,Vinho Tinto (Taça),39,10.79
2025-04-06,SOB004,Gelato Misto,31,6.56
2025-04-06,BEB006,Prosecco (Taça),28,11.81
2025-04-06,BEB007,Aperol Spritz,30,12.19
2025-04-06,PRI003,Lasagna Bolognese,87,19.84
2025-04-06,PRI004,Risotto ai Funghi,86,21.69
2025-04-06,ENT001,Bruschetta Tradicional,47,8.7
2025-04-06,ENT002,Carpaccio de Filé Mignon,37,14.75
2025-04-06,PRI008,Pizza Margherita,68,13.62
2025-04-06,ENT003,Burrata com Tomate,37,18.37
2025-04-06,PRI001,Spaghetti alla Carbonara,55,17.85
2025-04-06,BEB002,Água Mineral,28,0.98
2025-04-06,PRI006,Filetto di Manzo,54,33.04
2025-04-06,BEB001,Refrigerante,35,1.54
2025-04-06,ENT004,Antepasto Misto,41,21.01
2025-04-06,SOB001,Tiramisu,27,9.42
2025-04-06,BEB005,Vinho Branco (Taça),44,9.12
2025-04-06,ENT005,Calamari Fritti,32,14.68
2025-04-06,PRI007,Ossobuco alla Milanese,49,34.44
2025-04-06,SOB002,Panna Cotta,31,8.51
2025-04-07,PRI008,Pizza Margherita,49,13.46
2025-04-07,PRI002,Fettuccine Alfredo,65,16.84
2025-04-07,BEB004,Vinho Tinto (Taça),34,10.81
2025-04-07,ENT005,Calamari Fritti,28,14.39
2025-04-07,PRI006,Filetto di Manzo,48,32.36
2025-04-07,SOB002,Panna Cotta,20,8.61
2025-04-07,BEB003,Café Espresso,21,1.63
2025-04-07,PRI005,Gnocchi al Pesto,47,17.96
2025-04-07,BEB001,Refrigerante,20,1.65
2025-04-07,PRI001,Spaghetti alla Carbonara,50,19.03
2025-04-07,ENT002,Carpaccio de Filé Mignon,39,15.69
2025-04-07,SOB003,Cannoli Siciliano,39,7.28
2025-04-07,BEB005,Vinho Branco (Taça),30,9.39
2025-04-07,ENT004,Antepasto Misto,26,21.19
2025-04-07,SOB004,Gelato Misto,33,6.3
2025-04-07,ENT003,Burrata com Tomate,27,17.91
2025-04-07,BEB006,Prosecco (Taça),24,11.84
2025-04-07,PRI004,Risotto ai Funghi,42,23.8
2025-04-07,PRI007,Ossobuco alla Milanese,44,36.49
2025-04-07,BEB002,Água Mineral,27,0.98
2025-04-07,PRI003,Lasagna Bolognese,46,18.6
2025-04-07,BEB008,Suco Natural,14,3.18
2025-04-07,BEB007,Aperol Spritz,13,12.01
2025-04-07,ENT001,Bruschetta Tradicional,30,8.18
2025-04-07,SOB001,Tiramisu,17,9.43
2025-04-08,PRI008,Pizza Margherita,48,14.37
2025-04-08,ENT001,Bruschetta Tradicional,21,8.72
2025-04-08,PRI003,Lasagna Bolognese,40,19.2
2025-04-08,PRI004,Risotto ai Funghi,58,22.93
2025-04-08,SOB002,Panna Cotta,11,8.33
2025-04-08,BEB003,Café Espresso,27,1.7
2025-04-08,PRI001,Spaghetti alla Carbonara,57,19.35
2025-04-08,ENT003,Burrata com Tomate,14,18.65
2025-04-08,BEB006,Prosecco (Taça),20,10.96
2025-04-08,ENT005,Calamari Fritti,20,14.44
2025-04-08,PRI006,Filetto di Manzo,42,32.29
2025-04-08,PRI005,Gnocchi al Pesto,41,17.88
2025-04-08,BEB004,Vinho Tinto (Taça),21,10.83
2025-04-08,BEB001,Refrigerante,20,1.56
2025-04-08,PRI002,Fettuccine Alfredo,41,16.66
2025-04-08,SOB003,Cannoli Siciliano,13,7.29
2025-04-08,PRI007,Ossobuco alla Milanese,42,35.9
2025-04-08,BEB002,Água Mineral,24,0.95
2025-04-08,SOB001,Tiramisu,20,10.2
2025-04-08,ENT002,Carpaccio de Filé Mignon,34,14.46
2025-04-08,BEB005,Vinho Branco (Taça),18,9.13
2025-04-08,ENT004,Antepasto Misto,16,19.97
2025-04-08,BEB007,Aperol Spritz,18,11.84
2025-04-08,BEB008,Suco Natural,15,3.12
2025-04-08,SOB004,Gelato Misto,22,6.69
2025-04-09,PRI006,Filetto di Manzo,39,32.18
2025-04-09,ENT001,Bruschetta Tradicional,26,8.82
2025-04-09,PRI007,Ossobuco alla Milanese,29,35.99
2025-04-09,BEB004,Vinho Tinto (Taça),32,10.71
2025-04-09,ENT005,Calamari Fritti,25,14.0
2025-04-09,BEB003,Café Espresso,22,1.7
2025-04-09,PRI004,Risotto ai Funghi,41,22.58
2025-04-09,PRI003,Lasagna Bolognese,37,19.24
2025-04-09,PRI002,Fettuccine Alfredo,36,17.55
2025-04-09,SOB001,Tiramisu,19,9.56
2025-04-09,SOB003,Cannoli Siciliano,27,7.42
2025-04-09,PRI005,Gnocchi al Pesto,39,17.15
2025-04-09,BEB006,Prosecco (Taça),22,12.04
2025-04-09,ENT003,Burrata com Tomate,46,17.93
2025-04-09,ENT002,Carpaccio de Filé Mignon,19,15.27
2025-04-09,BEB008,Suco Natural,30,3.06
2025-04-09,BEB007,Aperol Spritz,15,12.37
2025-04-09,ENT004,Antepasto Misto,31,19.82
2025-04-09,BEB005,Vinho Branco (Taça),15,9.08
2025-04-09,PRI008,Pizza Margherita,38,13.82
2025-04-09,BEB002,Água Mineral,41,1.04
2025-04-09,SOB002,Panna Cotta,18,8.4
2025-04-09,SOB004,Gelato Misto,11,6.45
2025-04-09,BEB001,Refrigerante,28,1.67
2025-04-09,PRI001,Spaghetti alla Carbonara,41,18.63
2025-04-10,PRI001,Spaghetti alla Carbonara,48,17.67
2025-04-10,PRI007,Ossobuco alla Milanese,44,35.24
2025-04-10,BEB006,Prosecco (Taça),23,12.04
2025-04-10,PRI003,Lasagna Bolognese,48,20.21
2025-04-10,PRI002,Fettuccine Alfredo,39,17.44
2025-04-10,SOB002,Panna Cotta,30,8.7
2025-04-10,BEB004,Vinho Tinto (Taça),12,10.38
2025-04-10,ENT001,Bruschetta Tradicional,21,8.71
2025-04-10,BEB008,Suco Natural,16,3.28
2025-04-10,SOB004,Gelato Misto,26,6.1
2025-04-10,SOB003,Cannoli Siciliano,23,7.41
2025-04-10,ENT005,Calamari Fritti,23,14.81
2025-04-10,BEB003,Café Espresso,15,1.66
2025-04-10,PRI005,Gnocchi al Pesto,45,17.11
2025-04-10,BEB005,Vinho Branco (Taça),25,9.36
2025-04-10,BEB007,Aperol Spritz,25,12.38
2025-04-10,BEB001,Refrigerante,24,1.53
2025-04-10,SOB001,Tiramisu,29,10.2
2025-04-10,PRI006,Filetto di Manzo,45,31.21
2025-04-10,ENT003,Burrata com Tomate,19,18.13
2025-04-10,PRI004,Risotto ai Funghi,25,22.09
2025-04-10,ENT002,Carpaccio de Filé Mignon,15,14.78
2025-04-10,PRI008,Pizza Margherita,50,14.01
2025-04-10,BEB002,Água Mineral,12,1.04
2025-04-10,ENT004,Antepasto Misto,12,20.9
2025-04-11,PRI002,Fettuccine Alfredo,47,16.23
2025-04-11,BEB005,Vinho Branco (Taça),35,9.27
2025-04-11,SOB002,Panna Cotta,30,8.28
2025-04-11,BEB004,Vinho Tinto (Taça),15,11.08
2025-04-11,PRI007,Ossobuco alla Milanese,53,34.69
2025-04-11,ENT002,Carpaccio de Filé Mignon,33,15.0
2025-04-11,ENT004,Antepasto Misto,31,20.04
2025-04-11,PRI003,Lasagna Bolognese,43,19.7
2025-04-11,PRI005,Gnocchi al Pesto,40,17.76
2025-04-11,PRI004,Risotto ai Funghi,64,21.71
2025-04-11,BEB002,Água Mineral,24,0.99
2025-04-11,BEB007,Aperol Spritz,30,12.99
2025-04-11,SOB003,Cannoli Siciliano,28,7.3
2025-04-11,ENT003,Burrata com Tomate,30,18.12
2025-04-11,BEB003,Café Espresso,31,1.69
2025-04-11,PRI006,Filetto di Manzo,64,31.65
2025-04-11,BEB008,Suco Natural,29,3.18
2025-04-11,PRI001,Spaghetti alla Carbonara,53,19.17
2025-04-11,ENT005,Calamari Fritti,40,14.5
2025-04-11,PRI008,Pizza Margherita,50,14.76
2025-04-11,BEB001,Refrigerante,38,1.58
2025-04-11,SOB001,Tiramisu,25,9.68
2025-04-11,BEB006,Prosecco (Taça),25,11.75
2025-04-11,ENT001,Bruschetta Tradicional,14,8.22
2025-04-11,SOB004,Gelato Misto,21,6.26
2025-04-12,SOB003,Cannoli Siciliano,28,6.94
2025-04-12,PRI004,Risotto ai Funghi,68,21.93
2025-04-12,PRI001,Spaghetti alla Carbonara,61,17.89
2025-04-12,BEB007,Aperol Spritz,34,12.12
2025-04-12,PRI003,Lasagna Bolognese,60,18.64
